,Cow,Date,Body Weight (kg),Daily Hay Dry matter (kg),hay intake fresh
2804,Cow 47,2022-02-14,507.16295990097603,21.236741218977453,49.957490978688774
2805,Cow 47,2022-02-15,375.0762078300916,16.695996362425138,56.20118501371924
2806,Cow 47,2022-02-16,516.6177398934749,28.535843006219693,49.04415271982599
2807,Cow 47,2022-02-17,566.3510536878734,21.250166593340346,70.20434675514365
2808,Cow 47,2022-02-18,524.2851303360619,13.44778808882915,58.06060670960851
2809,Cow 47,2022-02-19,419.11635536046975,21.24903337019323,36.31875653632176
2810,Cow 47,2022-02-20,391.8988821087666,19.026886400026367,51.133919169130856
2811,Cow 47,2022-02-21,396.60613849381707,21.606098339299116,52.65149229438595
2812,Cow 47,2022-02-22,525.8307714905818,28.00522084137218,48.74160449627265
2813,Cow 47,2022-02-23,445.66510798088655,12.655514968553987,47.09319249197729
2814,Cow 47,2022-02-24,433.4536324295836,27.400312788841298,28.35188527188
2815,Cow 47,2022-02-25,594.5822714347499,21.837414806189585,45.17537265950201
2816,Cow 47,2022-02-26,359.2029984957665,18.33747886345119,54.2897052115568
2817,Cow 47,2022-02-27,635.6441549887269,21.101210223824815,45.69965164934088
2818,Cow 47,2022-02-28,413.10123839252816,26.221139062939994,67.26298056938758
2819,Cow 47,2022-03-01,587.1382903391584,20.308428267475126,62.69218924570691
2820,Cow 48,2022-01-01,322.97837187903144,27.29217877824135,41.53638227077741
2821,Cow 48,2022-01-02,539.7618720811914,24.689228687309964,37.90032105150363
2822,Cow 48,2022-01-03,234.91909236445866,23.013615419098507,54.82479242536018
2823,Cow 48,2022-01-04,517.8405979161051,31.088041000500823,61.19617615125415
2824,Cow 48,2022-01-05,430.79946772663027,14.124801165044287,39.80600626126852
2825,Cow 48,2022-01-06,576.1313905751474,25.54663851565235,44.91600676633578
2826,Cow 48,2022-01-07,553.8620933391899,9.405899323481123,56.40475361423868
2827,Cow 48,2022-01-08,385.98891031155927,23.82321568204761,57.9879430998028
2828,Cow 48,2022-01-09,456.05146087938715,23.30369697403965,54.10543556285984
2829,Cow 48,2022-01-10,405.59382783203654,23.335386583863457,56.06075255990405
2830,Cow 48,2022-01-11,367.62360159151194,18.414033465714517,52.00537815195488
2831,Cow 48,2022-01-12,435.3994838815457,18.607343340327684,63.03602985756525
2832,Cow 48,2022-01-13,278.6149888057214,8.458653592163728,61.31832381198432
2833,Cow 48,2022-01-14,510.2720695503547,22.0153820825175,66.43801690668252
2834,Cow 48,2022-01-15,357.77615307475367,15.168783144407259,54.9204653925423
2835,Cow 48,2022-01-16,667.7959993480301,22.516338124903555,61.40167605144503
2836,Cow 48,2022-01-17,477.5864499414215,24.967126401630807,66.34484971459815
2837,Cow 48,2022-01-18,528.4300285996395,15.434087815186821,57.81662633047159
2838,Cow 48,2022-01-19,418.26265183943786,15.533896833463723,41.78910627236214
2839,Cow 48,2022-01-20,597.217922246299,18.374193930868763,45.8412071262845
2840,Cow 48,2022-01-21,555.0365776724951,24.14400659524161,45.47212753574207
2841,Cow 48,2022-01-22,573.9089859478756,8.002109444202043,49.49640461776442
2842,Cow 48,2022-01-23,560.6957694268144,14.617093830290008,38.803091181872176
2843,Cow 48,2022-01-24,459.79081465151313,22.326454003594804,50.10640405381229
2844,Cow 48,2022-01-25,549.2590915481626,22.44979623115165,44.36150901026066
2845,Cow 48,2022-01-26,396.90542074907137,12.6320812023644,45.08215185667261
2846,Cow 48,2022-01-27,516.7995496094072,15.449869044616314,45.90819516166064
2847,Cow 48,2022-01-28,357.3858444530192,23.70279889413572,58.151776798001904
2848,Cow 48,2022-01-29,395.00004623994096,24.80464946025235,56.07591373182525
2849,Cow 48,2022-01-30,457.23530689335445,24.62636836834729,36.97158839919534
2850,Cow 48,2022-01-31,597.8727804667424,25.27532937484104,50.00524251092344
2851,Cow 48,2022-02-01,387.3351556874089,19.648528466836805,53.00967980059828
2852,Cow 48,2022-02-02,276.2893895789323,24.57042555073232,51.87752268182576
2853,Cow 48,2022-02-03,367.12137322315783,22.683700727334717,56.79889480606662
2854,Cow 48,2022-02-04,498.9639027483399,15.836849743117321,35.71614909964006
2855,Cow 48,2022-02-05,642.0791291463232,22.167813722057083,44.678957121969184
2856,Cow 48,2022-02-06,383.27942145877165,18.760463688423762,53.13377858995194
2857,Cow 48,2022-02-07,397.56195347830834,21.294464245289554,70.41011550511404
2858,Cow 48,2022-02-08,449.46182081538683,20.290012532186896,52.60016204543353
2859,Cow 48,2022-02-09,398.9277756037763,17.496490174090734,34.831310807157344
2860,Cow 48,2022-02-10,404.19927829385125,19.66118970677866,54.74927777388439
2861,Cow 48,2022-02-11,486.7748142760935,17.623140768642486,52.822630701069116
2862,Cow 48,2022-02-12,535.8852893911876,25.49545894152612,50.23629623028528
2863,Cow 48,2022-02-13,316.4343364995742,24.624006703642845,54.06128527000965
2864,Cow 48,2022-02-14,419.3463350280545,20.254933178311237,43.0486139903825
2865,Cow 48,2022-02-15,451.1131946855105,26.226172403973717,57.90162446255313
2866,Cow 48,2022-02-16,349.54679543554676,17.984752177927433,49.571894879354815
2867,Cow 48,2022-02-17,506.25408019980614,21.469381267664495,52.287077297716635
2868,Cow 48,2022-02-18,392.57725649431524,21.993621699804336,45.473100334552704
2869,Cow 48,2022-02-19,358.8375486347085,20.545898269279164,44.93938360207025
2870,Cow 48,2022-02-20,560.0773718539473,20.546932970027253,53.699076955928355
2871,Cow 48,2022-02-21,419.1056454274493,26.41821346049235,55.5168232910809
2872,Cow 48,2022-02-22,345.8925646868183,17.65828113439842,51.20757597446242
2873,Cow 48,2022-02-23,462.17553255040104,20.448273728101814,51.05449303070352
2874,Cow 48,2022-02-24,467.08264855442815,19.863517802731568,34.98361275044844
2875,Cow 48,2022-02-25,537.6161321507691,27.5524414867802,45.53095775241584
2876,Cow 48,2022-02-26,324.82115077173313,18.572779733483575,43.69931758171704
2877,Cow 48,2022-02-27,473.24342865399564,17.49830746330237,62.5544738903321
2878,Cow 48,2022-02-28,536.631792353262,25.07513349350879,60.25066230159989
2879,Cow 48,2022-03-01,560.1261562958042,8.605121558961388,45.716500785351826
2880,Cow 49,2022-01-01,423.591164428503,19.043369749012328,73.40604911934949
2881,Cow 49,2022-01-02,346.9599672093202,15.771438811242458,25.297070897255853
2882,Cow 49,2022-01-03,464.37994519429446,21.9614498591172,46.736281111726946
2883,Cow 49,2022-01-04,580.3564355474608,18.054250773561634,51.08840517508202
2884,Cow 49,2022-01-05,443.99367122153143,30.696055044894493,51.101783418369926
2885,Cow 49,2022-01-06,413.8844483907249,19.552466388225476,32.02684883855925
2886,Cow 49,2022-01-07,448.46376080340593,27.10530825794276,40.01961794021267
2887,Cow 49,2022-01-08,438.9027660209129,18.58664409072132,48.63027442310763
2888,Cow 49,2022-01-09,399.34294299539636,22.023018265535327,49.15610701772864
2889,Cow 49,2022-01-10,535.3452880196571,17.65828217198584,58.13303353424297
2890,Cow 49,2022-01-11,212.21901866454235,27.674285226789753,59.410600152956576
2891,Cow 49,2022-01-12,477.66927417858165,17.55928605014468,56.75641729365231
2892,Cow 49,2022-01-13,433.7242156454918,19.360212488648017,36.84708580387769
2893,Cow 49,2022-01-14,494.3781906827762,18.692044747246598,55.94951938918164
2894,Cow 49,2022-01-15,466.2863154387307,27.905733483327744,45.775454746466686
2895,Cow 49,2022-01-16,464.4012574146416,18.110110754649767,54.967464840812426
2896,Cow 49,2022-01-17,302.2915745856394,13.556364120485913,55.23939503899032
2897,Cow 49,2022-01-18,351.6823880189398,14.243831775538027,61.71321791027789
2898,Cow 49,2022-01-19,475.3592149028223,22.348466028514967,50.64459355173993
2899,Cow 49,2022-01-20,511.96881297954076,17.00527026223283,43.89210405508614
2900,Cow 49,2022-01-21,574.4339207915903,20.601785716754176,48.33777151518887
2901,Cow 49,2022-01-22,626.9889714767759,23.640800215534448,50.83939051782099
2902,Cow 49,2022-01-23,346.3361057119414,26.740722908487676,62.80867312044954
2903,Cow 49,2022-01-24,470.96081279212876,21.115861723416835,47.11809946136548
2904,Cow 49,2022-01-25,427.3050077245048,16.53011772882493,41.086962082577905
2905,Cow 49,2022-01-26,503.0801499538219,24.556946624213133,57.834418421261496
2906,Cow 49,2022-01-27,601.4976249574024,20.07929697216265,45.98485028759457
2907,Cow 49,2022-01-28,432.67897227025236,22.65726893412556,54.46545737575435
2908,Cow 49,2022-01-29,376.65008349754584,22.412000468638958,35.60056184228123
2909,Cow 49,2022-01-30,388.96977385345923,19.333811924024996,51.93410793073725
2910,Cow 49,2022-01-31,498.32996815952816,21.210294455513164,57.53842935481251
2911,Cow 49,2022-02-01,474.4451439731541,26.78379759977199,69.3670124868162
2912,Cow 49,2022-02-02,572.311574038266,20.274954965608856,53.241275464017804
2913,Cow 49,2022-02-03,468.6182084004763,26.283329329849003,49.12983052137208
2914,Cow 49,2022-02-04,461.41850240881024,16.476097882823968,57.327701226385926
2915,Cow 49,2022-02-05,458.08617745871214,16.043049734912564,56.91288751963547
2916,Cow 49,2022-02-06,492.89733145434013,18.324373168217075,64.10639878838684
2917,Cow 49,2022-02-07,437.41906687428303,19.315445112097063,38.97456222160756
2918,Cow 49,2022-02-08,656.3324248764742,20.263587164477798,63.6525541469687
2919,Cow 49,2022-02-09,293.0747120533674,16.91835206391516,51.84522660346215
2920,Cow 49,2022-02-10,350.7834039614709,15.618696966120794,55.60450995383869
2921,Cow 49,2022-02-11,468.46789249880067,12.56581049343188,54.93798415929419
2922,Cow 49,2022-02-12,392.1601867639249,15.162034521138695,51.87218488862449
2923,Cow 49,2022-02-13,626.8153294053668,20.18307372615445,65.10924557454996
2924,Cow 49,2022-02-14,415.01831405200244,16.02977246975146,49.13784274562208
2925,Cow 49,2022-02-15,387.1097839361319,20.061675612078172,81.64229295270567
2926,Cow 49,2022-02-16,515.1799689324816,13.407284979341906,51.882539188578285
2927,Cow 49,2022-02-17,623.4724239283628,22.18573341046435,45.74904818110642
2928,Cow 49,2022-02-18,373.0386651305899,14.586840929019564,39.128033865951835
2929,Cow 49,2022-02-19,385.1971713323011,23.338052099263557,39.24226367835256
2930,Cow 49,2022-02-20,452.5163587257531,20.417526677978078,41.39786092438016
2931,Cow 49,2022-02-21,358.0546006339275,27.55482893521605,42.41781958386511
2932,Cow 49,2022-02-22,401.0389492597361,17.039244088166484,37.063430569906366
2933,Cow 49,2022-02-23,463.7344154673317,19.544660827071375,47.01068360869963
2934,Cow 49,2022-02-24,413.1651233445615,17.038155747374493,43.978164649846434
2935,Cow 49,2022-02-25,452.8896341842531,16.29992249443632,58.745063323995396
2936,Cow 49,2022-02-26,387.6242515057599,26.449985928453202,63.81969295461127
2937,Cow 49,2022-02-27,348.0727975915197,23.259215817175743,20.848331668970058
2938,Cow 49,2022-02-28,501.0272153721426,11.959798935982358,46.87282991654778
2939,Cow 49,2022-03-01,333.2984941987645,26.31073874147743,53.475256251445586
2940,Cow 50,2022-01-01,389.8043886526815,34.35939037901014,28.842457804454213
2941,Cow 50,2022-01-02,528.6638297287401,15.226737275441117,42.49219300150515
2942,Cow 50,2022-01-03,368.9146414712771,17.30730176369147,39.98872703830729
2943,Cow 50,2022-01-04,408.2701394175605,30.90579356706308,54.36000304277391
2944,Cow 50,2022-01-05,320.6112989264018,17.15383427678691,55.44171432871326
2945,Cow 50,2022-01-06,516.3644771876449,14.003092222463387,52.987867009004205
2946,Cow 50,2022-01-07,669.3026386315307,18.072147008782995,40.915963495344464
2947,Cow 50,2022-01-08,510.290851548757,23.837052403958452,42.71524121675346
2948,Cow 50,2022-01-09,278.72099089547226,21.075987993189152,68.96514402826861
2949,Cow 50,2022-01-10,344.52153690619923,22.441742563000663,47.30180164150989
2950,Cow 50,2022-01-11,529.6516587968722,19.448290150416465,54.09308880749373
2951,Cow 50,2022-01-12,381.9301599394356,24.241721229230837,59.512415929382655
2952,Cow 50,2022-01-13,254.66869323482817,26.951984771920127,46.082618728523485
2953,Cow 50,2022-01-14,362.9884628159124,10.616643296773088,53.416252943531504
2954,Cow 50,2022-01-15,384.0990427767705,34.21506828883339,53.32576569838208
2955,Cow 50,2022-01-16,264.05452239487806,23.37305534441414,31.33462239559612
2956,Cow 50,2022-01-17,501.4352761363022,10.365681856870905,65.5588333635063
2957,Cow 50,2022-01-18,454.7760196631613,11.629163204896006,64.32493371583506
2958,Cow 50,2022-01-19,338.26899361749315,19.69902081457323,72.62708014623576
2959,Cow 50,2022-01-20,450.8008396679233,28.526856476522962,45.88665966890631
2960,Cow 50,2022-01-21,477.3778842668145,20.814906421056445,38.074941099881286
2961,Cow 50,2022-01-22,432.0969174607319,22.456218900083837,51.892049072669195
2962,Cow 50,2022-01-23,438.21687216328405,22.4814824658431,48.01959448531206
2963,Cow 50,2022-01-24,626.7086933640431,16.096871172323866,29.631329128747232
2964,Cow 50,2022-01-25,370.10374051704326,20.473724129234824,48.399944602539094
2965,Cow 50,2022-01-26,522.4407070605198,16.889055664533018,41.84606160328074
2966,Cow 50,2022-01-27,486.2902594560267,15.14570456922564,50.815483928046135
2967,Cow 50,2022-01-28,395.7754183867572,26.109011553580082,43.92174153398098
2968,Cow 50,2022-01-29,460.924722641922,16.457458686649325,37.9849221287252
2969,Cow 50,2022-01-30,430.248945877329,16.74043937005948,40.69388968317407
2970,Cow 50,2022-01-31,503.81025029951667,24.647097412371007,44.156694682324584
2971,Cow 50,2022-02-01,395.9415941277726,19.113801572777174,39.293020726047544
2972,Cow 50,2022-02-02,607.2755411582843,27.03255718766534,37.487467681394335
2973,Cow 50,2022-02-03,365.8184166154734,17.27094593945538,45.182427619626765
2974,Cow 50,2022-02-04,419.39686037591315,13.077505651787742,55.287241829199715
2975,Cow 50,2022-02-05,423.00662380148844,13.039561162284265,41.06947409521534
2976,Cow 50,2022-02-06,559.0768530515428,21.467260125179568,52.93042873326249
2977,Cow 50,2022-02-07,384.2698854808175,23.302350358258355,40.335744186752684
2978,Cow 50,2022-02-08,553.455292623666,18.009399140063227,50.13012901366549
2979,Cow 50,2022-02-09,374.9796574315684,8.607336875291988,46.41310399053016
2980,Cow 50,2022-02-10,229.55948526169902,22.711776520236082,38.59028120643116
2981,Cow 50,2022-02-11,568.0934182407492,27.423696012918356,46.16237655269632
2982,Cow 50,2022-02-12,439.2784430605639,15.44653656943875,55.1594911472326
2983,Cow 50,2022-02-13,502.1241248758958,20.091554782598877,56.25474964774641
2984,Cow 50,2022-02-14,458.05487736803593,17.560137302297072,34.465798628988395
2985,Cow 50,2022-02-15,357.47688900265666,20.171586570254252,28.97727561910095
2986,Cow 50,2022-02-16,550.5434050937067,22.46690977585186,25.097969218345334
2987,Cow 50,2022-02-17,490.7078080699174,29.030242089820533,34.96504554915305
2988,Cow 50,2022-02-18,495.017263511351,17.567785116091834,49.92061662548798
2989,Cow 50,2022-02-19,315.08258637551353,22.928653063748826,58.97419713222753
2990,Cow 50,2022-02-20,353.824881111072,10.974824288366044,61.343047423272296
2991,Cow 50,2022-02-21,343.42829986141686,21.536036299854867,53.370337727910886
2992,Cow 50,2022-02-22,594.2366753158136,10.168437691142605,56.20052769689602
2993,Cow 50,2022-02-23,452.3296836472283,19.747896272032982,42.77355640715357
2994,Cow 50,2022-02-24,494.3338334197722,19.43284813854077,54.06059669353076
2995,Cow 50,2022-02-25,371.72592138445594,22.98843376486611,49.366249228869236
2996,Cow 50,2022-02-26,436.20009284539304,16.627697955845157,62.60872124128326
2997,Cow 50,2022-02-27,466.83206810785583,28.773137659495845,45.6275128444732
2998,Cow 50,2022-02-28,468.479378783433,23.571309082823802,41.94572790447225
2999,Cow 50,2022-03-01,346.151688605151,22.531461335986947,46.21756162909965
3000,Cow 51,2022-01-01,493.828363163846,26.69719617615054,43.81359088203486
3001,Cow 51,2022-01-02,513.1052036146623,17.95905209874812,29.14972128766012
3002,Cow 51,2022-01-03,286.9813108326244,16.252444988489934,44.64976977616645
3003,Cow 51,2022-01-04,556.4091174995581,23.282147158346934,67.26466946448072
3004,Cow 51,2022-01-05,440.9556828281443,17.873293894313335,48.27622959681372
3005,Cow 51,2022-01-06,538.6609452760395,14.32722053164062,56.03957639650413
3006,Cow 51,2022-01-07,495.14165047748975,17.876094881102087,63.955078129162096
3007,Cow 51,2022-01-08,526.1752920749934,29.286195190172442,30.698242615569967
3008,Cow 51,2022-01-09,307.88459396157117,21.29912712445681,48.88031150920163
3009,Cow 51,2022-01-10,572.2738954161254,26.948703717282143,40.265153704743426
3010,Cow 51,2022-01-11,345.76789886510846,10.133866649298227,48.89015475729398
3011,Cow 51,2022-01-12,568.7901516265865,15.414540874663132,45.94174057485042
3012,Cow 51,2022-01-13,437.06613786510104,8.190512060353367,45.258990569995056
3013,Cow 51,2022-01-14,414.3746545588119,27.656611578946933,55.15278841329544
3014,Cow 51,2022-01-15,392.74762405677444,20.48384143193035,59.304046687298474
3015,Cow 51,2022-01-16,450.28169355677994,22.87019483315721,44.16604481786293
3016,Cow 51,2022-01-17,590.7047994113876,19.910950391251177,46.480979992813275
3017,Cow 51,2022-01-18,551.9893515873158,22.09519279004644,49.83124957345042
3018,Cow 51,2022-01-19,305.080860507927,21.578447883721513,47.31487186349481
3019,Cow 51,2022-01-20,535.3961888556286,14.142002500461478,46.762632391662756
3020,Cow 51,2022-01-21,338.15624951572977,20.951233170205246,44.15839672479345
3021,Cow 51,2022-01-22,309.7635372360252,19.18316786918405,59.04031621463859
3022,Cow 51,2022-01-23,406.66688455572387,20.492864547616826,53.299235021240385
3023,Cow 51,2022-01-24,502.88549319917246,25.620279988272593,57.439213964980645
3024,Cow 51,2022-01-25,544.9151299658663,20.664621366047992,49.99475602021745
3025,Cow 51,2022-01-26,479.26311693625377,19.1891767099788,40.940998452656665
3026,Cow 51,2022-01-27,239.22814948379795,26.409024925019082,47.970433454123715
3027,Cow 51,2022-01-28,578.2465162194477,18.598451433617598,57.75473140975934
3028,Cow 51,2022-01-29,369.9985445787306,20.312071473966174,41.20453733977873
3029,Cow 51,2022-01-30,426.42676450568905,26.4068121944639,38.112514539848746
3030,Cow 51,2022-01-31,456.20372072665003,11.10518003276373,50.919635961715684
3031,Cow 51,2022-02-01,391.28942607680784,16.216273387017008,45.10261011621278
3032,Cow 51,2022-02-02,314.3051694491007,18.490737888065897,58.00132037541768
3033,Cow 51,2022-02-03,500.7133860202682,11.758424253558756,63.26709688863333
3034,Cow 51,2022-02-04,330.898539625347,15.245509069770108,52.951068638740786
3035,Cow 51,2022-02-05,407.1769367484055,26.1462259510991,30.044591304591474
3036,Cow 51,2022-02-06,513.7129350537582,18.806489531727987,62.251820352830656
3037,Cow 51,2022-02-07,357.33314722667205,17.172561357970423,40.7881781945141
3038,Cow 51,2022-02-08,260.2614395564533,12.884463229587146,44.543358176490095
3039,Cow 51,2022-02-09,466.98219925148095,22.02669567674146,56.76020767122053
3040,Cow 51,2022-02-10,547.5336810194858,12.634157084457055,56.24003452905764
3041,Cow 51,2022-02-11,519.5837270715741,22.196297145265802,63.505666810856205
3042,Cow 51,2022-02-12,491.55761331040384,18.60584743874526,48.94383755365787
3043,Cow 51,2022-02-13,407.43294628101626,12.995006438392245,47.22178962925946
3044,Cow 51,2022-02-14,268.03131849733325,27.99595152114052,64.13014112372647
3045,Cow 51,2022-02-15,207.09621409952405,24.881447103479477,69.67570826378834
3046,Cow 51,2022-02-16,693.963692114739,18.92649746599615,53.53735827698569
3047,Cow 51,2022-02-17,350.080776220443,7.480720134819537,55.3518039987825
3048,Cow 51,2022-02-18,417.8986133064026,22.23716366746283,53.824967492996784
3049,Cow 51,2022-02-19,358.5451682103299,16.944895328045124,59.51032390431323
3050,Cow 51,2022-02-20,491.0048242476603,13.207299847045677,58.01089891951153
3051,Cow 51,2022-02-21,552.0580786967239,16.52779465721146,35.85816019712662
3052,Cow 51,2022-02-22,394.62961621940394,18.239705457894093,58.997640660694024
3053,Cow 51,2022-02-23,555.5810834349154,19.83018662733238,62.15476734296743
3054,Cow 51,2022-02-24,488.18876015547806,18.79284791891216,34.54102263058079
3055,Cow 51,2022-02-25,586.4152369587293,26.0909429251037,31.831739641904953
3056,Cow 51,2022-02-26,392.75210948223236,25.25231052585329,51.25023202525613
3057,Cow 51,2022-02-27,367.3845412888909,19.774696849758676,44.211385100794764
3058,Cow 51,2022-02-28,242.92650457841992,14.79350930495848,49.495522394220984
3059,Cow 51,2022-03-01,474.7477708506392,25.025786073076354,38.936900815813985
3060,Cow 52,2022-01-01,544.3686418075436,24.298181628357653,45.79426333355727
3061,Cow 52,2022-01-02,498.64109755002124,15.983834619013344,40.644532458436224
3062,Cow 52,2022-01-03,325.01603714755083,12.907885450432506,50.752865309299146
3063,Cow 52,2022-01-04,525.2043288461856,22.202550675042414,44.365007017721
3064,Cow 52,2022-01-05,293.74928750334243,29.811140846609035,38.659863177475756
3065,Cow 52,2022-01-06,297.1646414977636,21.621775163996773,7.246303289901931
3066,Cow 52,2022-01-07,404.69626250094655,17.654374882691712,43.87374203920404
3067,Cow 52,2022-01-08,718.0266181105799,26.376289074558493,43.84493231061198
3068,Cow 52,2022-01-09,478.0692558139016,22.883353584614074,54.62812338730928
3069,Cow 52,2022-01-10,290.97885814929646,18.47143109647697,47.8613376462824
3070,Cow 52,2022-01-11,459.1148690605272,20.695224625123775,78.93387340528287
3071,Cow 52,2022-01-12,474.2246054484071,17.24520060384031,63.2511235143016
3072,Cow 52,2022-01-13,377.6509617693355,14.247593432792826,68.91181673653426
3073,Cow 52,2022-01-14,598.5686201182689,14.994424038379702,69.67466037476275
3074,Cow 52,2022-01-15,515.5370780628178,28.261565865208794,52.55247837267565
3075,Cow 52,2022-01-16,373.5956646253489,19.867760418060154,57.83994430778687
3076,Cow 52,2022-01-17,522.7059708273737,21.205307563267088,32.89970736103394
3077,Cow 52,2022-01-18,537.8812623070316,15.893468105399046,39.08351922082893
3078,Cow 52,2022-01-19,435.81365671921355,16.736852141079307,57.1949614397339
3079,Cow 52,2022-01-20,464.3661319277709,10.537523907259182,54.94787008108626
3080,Cow 52,2022-01-21,566.4733635163822,13.359871691305639,52.220798971905914
3081,Cow 52,2022-01-22,298.4967482725308,21.767576664096595,49.91567316860252
3082,Cow 52,2022-01-23,501.2051814993808,21.121877730929885,62.24236439139809
3083,Cow 52,2022-01-24,406.04235335483247,13.774762202964949,42.57942583046112
3084,Cow 52,2022-01-25,384.5614935750102,15.065932786986163,46.97483178652243
3085,Cow 52,2022-01-26,537.055635350207,12.077525996475,38.52044640960403
3086,Cow 52,2022-01-27,435.4630956870629,29.167554810464825,42.219560212185115
3087,Cow 52,2022-01-28,447.68996321532217,16.90617042891818,41.9800017458423
3088,Cow 52,2022-01-29,493.67895329974266,20.022019799630925,66.17456087936262
3089,Cow 52,2022-01-30,544.6550282254111,19.052790873636603,47.19818115280648
3090,Cow 52,2022-01-31,632.1201015453314,16.772352959384587,70.07575563013363
3091,Cow 52,2022-02-01,528.8942015696952,27.030440907034308,50.7344786576477
3092,Cow 52,2022-02-02,498.37472300643526,16.680833658166556,52.72530437327558
3093,Cow 52,2022-02-03,562.3406840248114,17.85280599581449,42.96992656730118
3094,Cow 52,2022-02-04,391.6922818882292,23.587531516445512,54.24006609037574
3095,Cow 52,2022-02-05,467.75529274224954,18.224175302570142,45.48493453873088
3096,Cow 52,2022-02-06,349.59784646272306,23.447509455331332,32.46849300450815
3097,Cow 52,2022-02-07,327.74089030345755,19.69750975644117,53.09691165820019
3098,Cow 52,2022-02-08,372.49397852600634,15.306882214704306,41.05020382935862
3099,Cow 52,2022-02-09,317.8928661106837,18.237331389479404,51.255102773346124
3100,Cow 52,2022-02-10,450.27386532904154,22.79163198014149,67.43361131979196
3101,Cow 52,2022-02-11,564.9769208347423,28.76996064176678,47.956069224949424
3102,Cow 52,2022-02-12,584.2803039709797,19.228364566593513,40.936343895074856
3103,Cow 52,2022-02-13,392.20462069002684,19.37823525240434,49.52965054776599
3104,Cow 52,2022-02-14,545.5333342774261,15.541374959972043,44.16787357903815
3105,Cow 52,2022-02-15,315.60830098723477,23.91456215324371,55.76341649785128
3106,Cow 52,2022-02-16,364.9906108290338,22.59328096480073,45.61823471404025
3107,Cow 52,2022-02-17,365.26732102019344,20.13967971157039,59.08531188920855
3108,Cow 52,2022-02-18,436.5974462437181,29.05596753698946,39.72435952880596
3109,Cow 52,2022-02-19,578.0642155577195,30.605125873523722,54.22529105642173
3110,Cow 52,2022-02-20,461.88079594160575,23.141870175268128,69.09492172003479
3111,Cow 52,2022-02-21,514.8608014585072,21.21749134676694,40.89615767458773
3112,Cow 52,2022-02-22,354.7989274768937,23.281787445086202,66.38490557835337
3113,Cow 52,2022-02-23,587.5913490190721,19.7220809925657,70.2149129643562
3114,Cow 52,2022-02-24,559.8883577970563,19.05350853748561,44.13020008007757
3115,Cow 52,2022-02-25,499.00004128614324,15.450896033375573,53.01429403518009
3116,Cow 52,2022-02-26,330.6254257929031,21.413090881967594,36.55358581444925
3117,Cow 52,2022-02-27,291.3752696798309,18.309677798450103,59.83748031931239
3118,Cow 52,2022-02-28,497.9550681965926,17.034215095064358,41.71881243303993
3119,Cow 52,2022-03-01,512.3117599440872,19.200696060432662,54.00316537330343
3120,Cow 53,2022-01-01,442.3017865854718,15.407027528216291,48.618591671042466
3121,Cow 53,2022-01-02,441.1021837629522,31.54178900468761,36.32650671436431
3122,Cow 53,2022-01-03,332.8812602665363,20.510471688739464,75.01385054038614
3123,Cow 53,2022-01-04,392.5194592911178,27.26642581546301,69.76201173527883
3124,Cow 53,2022-01-05,547.1271138100085,20.184222451491806,56.297596009467775
3125,Cow 53,2022-01-06,510.4837482691524,24.863935070367788,53.18254168474336
3126,Cow 53,2022-01-07,610.6350838695752,27.94403358402549,49.00917074182967
3127,Cow 53,2022-01-08,587.2016716314664,18.17301003748138,51.19763337259722
3128,Cow 53,2022-01-09,468.7475418199739,14.49279472445879,41.11266622844234
3129,Cow 53,2022-01-10,394.99950620882936,15.165702067141616,40.92059748132571
3130,Cow 53,2022-01-11,492.4755629827282,20.2053804642422,50.56464151166662
3131,Cow 53,2022-01-12,559.6111207817439,26.308522107139886,45.44749119658915
3132,Cow 53,2022-01-13,392.17717475696685,20.228521641183974,45.10111796064819
3133,Cow 53,2022-01-14,599.6587335244092,20.67261137508126,49.6338533738129
3134,Cow 53,2022-01-15,561.3094445797134,15.726012222607864,36.072697523845825
3135,Cow 53,2022-01-16,389.6482564316239,15.046564295145686,44.414059677431595
3136,Cow 53,2022-01-17,480.9212797365842,23.766254633054693,60.86547919005722
3137,Cow 53,2022-01-18,451.99352663324544,16.589830831227108,47.293294563228464
3138,Cow 53,2022-01-19,354.86964082350573,22.073138379118905,62.30536394298976
3139,Cow 53,2022-01-20,519.041985198611,13.57342289675459,42.50790675538791
3140,Cow 53,2022-01-21,522.1039853020093,25.867968461848026,29.92391937898212
3141,Cow 53,2022-01-22,311.4774233485482,16.944529409974315,57.40003699114081
3142,Cow 53,2022-01-23,465.3779703221352,16.711847366671535,43.42698135935863
3143,Cow 53,2022-01-24,366.2305579255203,19.22019300904637,58.00571018439544
3144,Cow 53,2022-01-25,502.0635875843314,30.20147101229759,38.78630095833385
3145,Cow 53,2022-01-26,391.32533119118733,11.80622122209648,49.53144334770094
3146,Cow 53,2022-01-27,318.4924971717803,19.490813226869957,36.99780359668884
3147,Cow 53,2022-01-28,622.8799337303628,17.666533293953258,53.65453367000993
3148,Cow 53,2022-01-29,421.2859162282057,19.256542575331586,54.23404085740696
3149,Cow 53,2022-01-30,476.0463358396588,14.380273129237821,44.370853816784084
3150,Cow 53,2022-01-31,385.01031650119086,17.401639900626694,62.01082164199729
3151,Cow 53,2022-02-01,500.49268341446333,13.259146315504644,38.01955403480424
3152,Cow 53,2022-02-02,364.18268945435176,22.672568702376516,53.276867827806115
